,Embassy,Embassy Latitude,Embassy Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
267,Manama ,26.222771450000003,50.588947753659276,Andalus Garden,26.22215505021043,50.58655308753074,Park
268,Manama ,26.222771450000003,50.588947753659276,Banana Leaf Thai Restaurant,26.218814859840744,50.58814941005327,Thai Restaurant
269,Manama ,26.222771450000003,50.588947753659276,Maggies,26.22009174765547,50.588818074852334,Café
270,Manama ,26.222771450000003,50.588947753659276,Burger Town,26.219903805573168,50.58862117778182,Burger Joint
271,Manama ,26.222771450000003,50.588947753659276,Don Vito's,26.21871543058598,50.587956636069,Café
272,Manama ,26.222771450000003,50.588947753659276,Starbucks,26.220146302064432,50.588723666200366,Coffee Shop
273,Manama ,26.222771450000003,50.588947753659276,Sameeh pastries,26.22669662594431,50.588958387958805,Turkish Restaurant
274,Manama ,26.222771450000003,50.588947753659276,Shoo Fee Ma Fee Restaurant,26.218803933627584,50.5888923725492,Middle Eastern Restaurant
275,Manama ,26.222771450000003,50.588947753659276,Cash Lounge,26.219638027387397,50.58867488638251,Lounge
276,Manama ,26.222771450000003,50.588947753659276,Pineapple Spa,26.2216827610735,50.58972597267761,Gym / Fitness Center
277,Manama ,26.222771450000003,50.588947753659276,Veranda,26.2191556741727,50.58619002498736,Hookah Bar
278,Manama ,26.222771450000003,50.588947753659276,Friends,26.220328666564473,50.58944273721578,Coffee Shop
279,Manama ,26.222771450000003,50.588947753659276,Extrovert Cafe,26.218735045238287,50.58935972173042,Café
280,Manama ,26.222771450000003,50.588947753659276,Ramada Palace Hotel,26.226890941654606,50.589596418134775,Hotel
281,Manama ,26.222771450000003,50.588947753659276,Awtar Beirut,26.219057558773866,50.58926507785735,Restaurant
282,Manama ,26.222771450000003,50.588947753659276,Nine Ball Cafe,26.225719792218353,50.58757931449232,Café
283,Manama ,26.222771450000003,50.588947753659276,La Maison,26.218853727861905,50.58920314764189,Café
284,Manama ,26.222771450000003,50.588947753659276,Arizona Cafe,26.219203168409678,50.58923521191028,Café
285,Manama ,26.222771450000003,50.588947753659276,La Maison de Cafe (لا ميزون دو كافي),26.218834254595105,50.58929016215364,Hookah Bar
286,Manama ,26.222771450000003,50.588947753659276,Daiso,26.226936888419708,50.588242995416415,Department Store
287,Manama ,26.222771450000003,50.588947753659276,Redtag,26.220401913711765,50.58524268148994,Clothing Store
288,Manama ,26.222771450000003,50.588947753659276,Fish Express,26.224939346313477,50.587890625,Seafood Restaurant
289,Manama ,26.222771450000003,50.588947753659276,Discount Home Stores - Manama,26.220455459798906,50.585245876976145,Department Store
290,Manama ,26.222771450000003,50.588947753659276,Red Tag - Discount Center,26.220502898974,50.585111136457925,Boutique
291,Manama ,26.222771450000003,50.588947753659276,Al Andalus Plaza Hotel,26.220634,50.58463,Hotel
292,Den Haag ,52.08614420000001,4.2886995,Best Western Hotel Den Haag,52.0851127,4.2858084,Hotel
293,Den Haag ,52.08614420000001,4.2886995,Balanzs,52.08378970649479,4.292156935731254,Yoga Studio
294,Den Haag ,52.08614420000001,4.2886995,Hotel Court Garden,52.0837957359346,4.292299641820617,Hotel
295,Den Haag ,52.08614420000001,4.2886995,Keraton Damai,52.08473823901537,4.281908075094082,Asian Restaurant
296,Den Haag ,52.08614420000001,4.2886995,Sweelinckplein,52.083959498521224,4.285471935839712,Plaza
297,Den Haag ,52.08614420000001,4.2886995,Hampshire Hotel - 108 Meerdervoort Den Haag,52.08327700749389,4.291201758147851,Hotel
298,Den Haag ,52.08614420000001,4.2886995,SushiPoint Den Haag,52.0817719,4.2881699,Sushi Restaurant
299,Den Haag ,52.08614420000001,4.2886995,Amici,52.083455,4.293531,Italian Restaurant
300,Den Haag ,52.08614420000001,4.2886995,Bushalte Laan van Meerdervoort,52.08435281003127,4.29242704168572,Bus Stop
301,Brussels ,50.843183,4.371755,Aspria,50.842779614896344,4.370292644055212,Gym / Fitness Center
302,Brussels ,50.843183,4.371755,Filigranes,50.84342998183277,4.368396252735411,Bookstore
303,Brussels ,50.843183,4.371755,Keep On Toasting,50.84290080453858,4.370482324299152,Food Truck
304,Brussels ,50.843183,4.371755,The Office (Creative Coffee & Salad),50.84168793727687,4.373390306105863,Coffee Shop
305,Brussels ,50.843183,4.371755,Adagio Access Brussels Europe,50.841982361553285,4.369503408377165,Hotel
306,Brussels ,50.843183,4.371755,Courtyard by Marriott Brussels EU,50.8459819,4.3718087,Hotel
307,Brussels ,50.843183,4.371755,Square Frère-Orbansquare (Frère-Orbansquare),50.844792093927765,4.371750516116085,Plaza
308,Brussels ,50.843183,4.371755,Clover Bar - Quartier Européen,50.841,4.37326,Cocktail Bar
309,Brussels ,50.843183,4.371755,Thon Hotel EU,50.84396360859031,4.375522360851849,Hotel
310,Brussels ,50.843183,4.371755,Letiuz Salad Bar,50.84087258206009,4.368852635634429,Salad Place
311,Brussels ,50.843183,4.371755,Elvis Foodstore,50.84232193576528,4.371146054472774,Sandwich Place
312,Brussels ,50.843183,4.371755,Noordzee / Mer du Nord,50.8395,4.37188,Fish & Chips Shop
313,Brussels ,50.843183,4.371755,Attica,50.84294633820357,4.375264528582243,Greek Restaurant
314,Brussels ,50.843183,4.371755,La Maison du Luxembourg,50.839509902405,4.3710278420405535,French Restaurant
315,Brussels ,50.843183,4.371755,Luxemburgplein / Place du Luxembourg (Luxemburgplein),50.839199497398354,4.372687339782715,Plaza
316,Brussels ,50.843183,4.371755,Caffe Latte,50.840038843192836,4.367444825873085,Coffee Shop
317,Brussels ,50.843183,4.371755,Capital Bar,50.84408089016962,4.369360756958734,Bar
318,Brussels ,50.843183,4.371755,NB Sandwichs,50.84162524847572,4.369502868139959,Snack Place
319,Brussels ,50.843183,4.371755,Café Luxembourg,50.83936855910704,4.372876467275242,Cocktail Bar
320,Brussels ,50.843183,4.371755,Food To Go,50.83945422919487,4.373498543186548,Sandwich Place
321,Brussels ,50.843183,4.371755,Parlamentarium,50.83999558235404,4.3740928173065186,Museum
322,Brussels ,50.843183,4.371755,The Wild Geese,50.84475610730734,4.377477989158419,Gastropub
323,Brussels ,50.843183,4.371755,Neuhaus,50.84025732087781,4.367649171561653,Chocolate Shop
324,Brussels ,50.843183,4.371755,Il Pasticcio,50.838911610451184,4.3708485353762265,Italian Restaurant
325,Brussels ,50.843183,4.371755,Piada Bar,50.839766,4.373633,Italian Restaurant
326,Brussels ,50.843183,4.371755,The Foodmaker,50.84014405845758,4.368486411775189,Breakfast Spot
327,Brussels ,50.843183,4.371755,Ergon Greek Deli + Cuisine,50.83877000075877,4.370785840314915,Greek Restaurant
328,Brussels ,50.843183,4.371755,Casa Mia,50.84568378573106,4.369603106967995,Italian Restaurant
329,Brussels ,50.843183,4.371755,Jogging Plus,50.840459472728966,4.36684020493337,Sporting Goods Shop
330,Brussels ,50.843183,4.371755,EXKi,50.84544704873002,4.36934681361936,Sandwich Place
331,Brussels ,50.843183,4.371755,Il Capriccio Di Offenbach,50.84732425784768,4.372943046538127,Italian Restaurant
332,Brussels ,50.843183,4.371755,Brasserie Meeus,50.84013986305758,4.367635914886332,Belgian Restaurant
333,Brussels ,50.843183,4.371755,Au Chapati,50.84731033675013,4.373222370836096,Asian Restaurant
334,Brussels ,50.843183,4.371755,Stanhope Hotel,50.83967706394347,4.367817630223834,Hotel
335,Brussels ,50.843183,4.371755,Urban Cook,50.83987592466102,4.369301789679803,Food Truck
336,Brussels ,50.843183,4.371755,Pulp,50.84548321557006,4.369261977961259,Sandwich Place
337,Brussels ,50.843183,4.371755,Pulp,50.84054292848873,4.36643493720742,Sandwich Place
338,Brussels ,50.843183,4.371755,tastycorner,50.845737,4.369068,Sandwich Place
339,Brussels ,50.843183,4.371755,L'Expresso,50.846211928432574,4.370187444723355,Sandwich Place
340,Brussels ,50.843183,4.371755,ASAP,50.84543960046181,4.369329892370624,Deli / Bodega
341,Brussels ,50.843183,4.371755,Basic-Fit,50.8422726874977,4.367430918510107,Gym / Fitness Center
342,Brussels ,50.843183,4.371755,Primus Lex,50.84527054736373,4.370422190481,French Restaurant
343,Brussels ,50.843183,4.371755,Pizza Bella,50.84606926956344,4.370460800332352,Pizza Place
344,Brussels ,50.843183,4.371755,Le Dauphin,50.84046062465972,4.366857308939719,Sandwich Place
345,Brussels ,50.843183,4.371755,Khun May,50.84202242630822,4.368590281566881,Asian Restaurant
346,Brussels ,50.843183,4.371755,Italiano n°1 Paninoteca,50.84274637782242,4.370136272787752,Sandwich Place
347,Brussels ,50.843183,4.371755,Sandwicherie Arts-Loi,50.84584619428679,4.370425903357276,Sandwich Place
348,Brussels ,50.843183,4.371755,Paul Bxl Luxembourg,50.840107,4.366692,Bakery
349,Brussels ,50.843183,4.371755,Meating Place,50.841305248624515,4.369702147776623,Sandwich Place
350,Brussels ,50.843183,4.371755,Yummy,50.845420533602194,4.369527659518168,Vegetarian / Vegan Restaurant
351,Brussels ,50.843183,4.371755,Vespa Caffè,50.846013,4.370693,Snack Place
352,Brussels ,50.843183,4.371755,ICI PARIS XL,50.84039150987646,4.367190821747717,Cosmetics Shop
353,Brussels ,50.843183,4.371755,Marnix,50.840125997929825,4.368145308427964,Bar
354,Brussels ,50.843183,4.371755,Arts-Belliard,50.84272133953729,4.367362010312615,Intersection
355,Brussels ,50.843183,4.371755,Carrefour Express,50.840440663704186,4.366879860533741,Convenience Store
356,Brussels ,50.843183,4.371755,Place du Trône / Troonplein (Troonplein),50.840472095661674,4.366205068310564,Plaza
357,Sarajevo,43.8507066,18.4035497,Vatra,43.852791240270086,18.40096350822129,Lounge
358,Sarajevo,43.8507066,18.4035497,Che Guevara,43.85198004931253,18.402746066835963,Café
359,Sarajevo,43.8507066,18.4035497,Tito,43.85456543714644,18.400703189641234,Café
360,Sarajevo,43.8507066,18.4035497,Argelini Exclusive,43.852211966031625,18.403293447040774,Lounge
361,Sarajevo,43.8507066,18.4035497,Jewish Cemetery,43.8517591195906,18.407430539792546,Historic Site
362,Sarajevo,43.8507066,18.4035497,Zemaljski muzej BiH,43.85511932044946,18.402635193003555,History Museum
363,Sarajevo,43.8507066,18.4035497,Peppers,43.85281503623527,18.40419894398493,Breakfast Spot
364,Sarajevo,43.8507066,18.4035497,Caffe Pizzeria Bell,43.85224776422369,18.40172656250607,Italian Restaurant
365,Sarajevo,43.8507066,18.4035497,Pizzeria Montana,43.851864704436366,18.40281270205116,Pizza Place
366,Sarajevo,43.8507066,18.4035497,Cappuccino,43.85312329003577,18.40035820917618,Restaurant
367,Sarajevo,43.8507066,18.4035497,Ćevabdžinica MRKVA - Grbavica,43.85185991416624,18.4028542098164,Eastern European Restaurant
368,Sarajevo,43.8507066,18.4035497,College,43.852406241583886,18.403895029736386,Café
369,Sarajevo,43.8507066,18.4035497,Nina,43.85260063198273,18.401484198386875,Café
370,Sarajevo,43.8507066,18.4035497,Ma Ab Spa,43.84794781653655,18.399699655971293,Spa
371,Brasilia ,-16.793428,-49.295322,Estúdio Perfeita Simetria,-16.791507,-49.296697,Health & Beauty Service
372,Brasilia ,-16.793428,-49.295322,Drogaria Itapuã,-16.792692,-49.298126,Pharmacy
373,London ,51.4968935,-0.1295604,St John’s Smith Square,51.49596502232967,-0.12719844356166618,Concert Hall
374,London ,51.4968935,-0.1295604,Sapori Café & Restaurant,51.49480549750268,-0.12765355783368967,Café
375,London ,51.4968935,-0.1295604,Burberry Global Headquarters,51.4947051,-0.1267428,Boutique
376,London ,51.4968935,-0.1295604,The Cinnamon Club,51.49749105618828,-0.12959288300972766,Indian Restaurant
377,London ,51.4968935,-0.1295604,Victoria Tower Gardens,51.49672923934478,-0.12501576353172372,Park
378,London ,51.4968935,-0.1295604,Gianni's,51.49486063887886,-0.12713937109640466,Café
379,London ,51.4968935,-0.1295604,Ravello,51.49491710246957,-0.13067451765694507,Salad Place
380,London ,51.4968935,-0.1295604,Flat Cap Coffee Co,51.49749647419568,-0.13385812172317216,Coffee Shop
381,London ,51.4968935,-0.1295604,Strutton Ground Market,51.49678246763529,-0.13371726225312403,Street Food Gathering
382,London ,51.4968935,-0.1295604,itsu,51.4969251371704,-0.12948585803087204,Sushi Restaurant
383,London ,51.4968935,-0.1295604,Rag & Bone,51.49689926899571,-0.13082094707546968,Coffee Shop
384,London ,51.4968935,-0.1295604,Conrad London St. James,51.49939556598363,-0.13280432242097437,Hotel
385,London ,51.4968935,-0.1295604,Regency Cafe,51.49389527652026,-0.13231140771600738,Café
386,London ,51.4968935,-0.1295604,Quirinale,51.49700532251606,-0.12665337908765376,Italian Restaurant
387,London ,51.4968935,-0.1295604,Osteria Dell'Angolo,51.49531288535922,-0.1290166902781678,Italian Restaurant
388,London ,51.4968935,-0.1295604,Run & Become,51.49812818794526,-0.13542610570509078,Sporting Goods Shop
389,London ,51.4968935,-0.1295604,St Ermin's Hotel,51.4991371,-0.1344175,Hotel
390,London ,51.4968935,-0.1295604,Executive Lounge,51.49939799336967,-0.1328401459228183,Hotel Bar
391,London ,51.4968935,-0.1295604,The Westminster Abbey Shop,51.49957288694409,-0.12916858859331523,Gift Shop
392,London ,51.4968935,-0.1295604,Parliament Square,51.500595,-0.126802,Plaza
393,London ,51.4968935,-0.1295604,Laughing Halibut,51.496635,-0.133882,Fish & Chips Shop
394,London ,51.4968935,-0.1295604,Iris & June,51.496791,-0.136011,Coffee Shop
395,London ,51.4968935,-0.1295604,Chez Antoinette,51.497964,-0.135455,French Restaurant
396,London ,51.4968935,-0.1295604,Santana Grill,51.49675868802816,-0.13375974824782835,Burrito Place
397,London ,51.4968935,-0.1295604,Caxton Bar & Grill,51.49874725493796,-0.13420534253857905,Hotel Bar
398,London ,51.4968935,-0.1295604,St John's Gardens,51.49443677857532,-0.12802366065443493,Park
399,London ,51.4968935,-0.1295604,hub London Westminster Abbey,51.4995885,-0.1315428,Hotel
400,London ,51.4968935,-0.1295604,Crussh,51.49740513533402,-0.13385757338423016,Juice Bar
401,London ,51.4968935,-0.1295604,Winston Churchill Statue,51.50079877234231,-0.126266613247528,Outdoor Sculpture
402,London ,51.4968935,-0.1295604,Royal Institution of Chartered Surveyors (RICS),51.50102113108736,-0.12808932766906128,Event Space
403,London ,51.4968935,-0.1295604,Keen,51.49728802999305,-0.13576494535540826,Sandwich Place
404,London ,51.4968935,-0.1295604,Firecracker,51.494990534850345,-0.12706874949453364,Chinese Restaurant
405,London ,51.4968935,-0.1295604,Formative,51.498311,-0.134917,Coffee Shop
406,London ,51.4968935,-0.1295604,Westminster Hall,51.49994724212344,-0.1253664493560791,Historic Site
407,London ,51.4968935,-0.1295604,Ichiriki Sushi House,51.49734009769125,-0.13384662202821634,Sushi Restaurant
408,London ,51.4968935,-0.1295604,Caffe Grana,51.499477,-0.133683,Café
409,London ,51.4968935,-0.1295604,Blue Boar,51.49971595972993,-0.13211118165805655,Restaurant
410,London ,51.4968935,-0.1295604,Poets' Corner,51.49918584512919,-0.12648224830627441,Historic Site
411,London ,51.4968935,-0.1295604,Strangers' Bar,51.4995641497275,-0.12391947082597803,Bar
412,London ,51.4968935,-0.1295604,Café Nuovo,51.496609751725885,-0.1355775302509602,Breakfast Spot
413,London ,51.4968935,-0.1295604,House of Commons Terrace,51.499153886030946,-0.12398901594173034,Plaza
414,London ,51.4968935,-0.1295604,Leon,51.497495327145884,-0.13646401454610851,Fast Food Restaurant
415,London ,51.4968935,-0.1295604,Dean's Yard,51.49898546549773,-0.12897712431046648,Plaza
416,London ,51.4968935,-0.1295604,College Green,51.4979000208282,-0.12612239898345748,Garden
417,London ,51.4968935,-0.1295604,Shepherd's of Westminster,51.49339673082789,-0.1289355566440692,Restaurant
418,London ,51.4968935,-0.1295604,Smith Square,51.49583889556971,-0.12699624769345916,Plaza
419,London ,51.4968935,-0.1295604,Abraham Lincoln Statue,51.500554742778775,-0.12767263217902708,Outdoor Sculpture
420,London ,51.4968935,-0.1295604,DoubleTree by Hilton,51.49322728303925,-0.1270511345535577,Hotel
421,London ,51.4968935,-0.1295604,Nelson Mandela Statue,51.50047446583063,-0.12718661507931803,Outdoor Sculpture
422,London ,51.4968935,-0.1295604,Ravello Coffee Co,51.49498546732257,-0.12694290185711385,Coffee Shop
423,London ,51.4968935,-0.1295604,Millbank Lounge,51.49325408636931,-0.12719089719838433,Hotel Bar
424,London ,51.4968935,-0.1295604,Crussh,51.496787,-0.125932,Juice Bar
425,London ,51.4968935,-0.1295604,The Marquis of Granby,51.49524620337066,-0.12705626706817857,Pub
426,London ,51.4968935,-0.1295604,City Cafe,51.49313149958701,-0.12671784947520215,Restaurant
427,London ,51.4968935,-0.1295604,Cellarium Cafe & Terrace,51.49881402371398,-0.12843155623462757,Café
428,London ,51.4968935,-0.1295604,Jewel Tower,51.498515478192154,-0.12600194244688548,Historic Site
429,London ,51.4968935,-0.1295604,King Richard the Lionheart Statue,51.498977,-0.125795,Outdoor Sculpture
430,London ,51.4968935,-0.1295604,Westminster Grocery,51.49355364474234,-0.1282409916248067,Grocery Store
431,London ,51.4968935,-0.1295604,MI5 Palm Tree Roundabout,51.494704031358744,-0.12516260147094727,Sculpture Garden
432,London ,51.4968935,-0.1295604,Doubletree Hotel Gym,51.493057,-0.126543,Gym
433,Bandar Seri Begawan ,4.889737,114.941695,Taman Omar Ali Saifuddien,4.889643326783625,114.94126081466673,Park
434,Bandar Seri Begawan ,4.889737,114.941695,Bandar Clock Tower,4.890337010637824,114.94271510851227,Sculpture Garden
435,Bandar Seri Begawan ,4.889737,114.941695,Kaizen Sushi,4.886585714957459,114.94156580539497,Sushi Restaurant
436,Bandar Seri Begawan ,4.889737,114.941695,Mei Kong Cafe,4.888923810288907,114.94324015995754,Café
437,Bandar Seri Begawan ,4.889737,114.941695,Taman Mahkota Jubli Emas,4.887703,114.93811,Park
438,Bandar Seri Begawan ,4.889737,114.941695,Jollibee,4.8879966524405924,114.94065657018778,Fast Food Restaurant
439,Bandar Seri Begawan ,4.889737,114.941695,The Brunei Hotel,4.888881811205146,114.94413197493552,Hotel
440,Bandar Seri Begawan ,4.889737,114.941695,Gloria Jean's Coffees,4.8897076830393935,114.94389911823411,Coffee Shop
441,Bandar Seri Begawan ,4.889737,114.941695,Amin Said Restaurant,4.887872893142541,114.94187475278751,Asian Restaurant
442,Bandar Seri Begawan ,4.889737,114.941695,Phongmun Restaurant,4.887374922533424,114.94288272747649,Chinese Restaurant
443,Bandar Seri Begawan ,4.889737,114.941695,"Horizons Waterfront, RBC",4.886282843939577,114.94098817557635,Seafood Restaurant
444,Bandar Seri Begawan ,4.889737,114.941695,Waterfront Bandar Seri Begawan,4.887081606003234,114.94288313305582,Pedestrian Plaza
445,Bandar Seri Begawan ,4.889737,114.941695,Excapade Sushi Restaurant,4.8885516833718174,114.94288093710772,Japanese Restaurant
